4pk1_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_16_A_2_D_5_D_5_D_0_-_7_G_2_E_0_-_3_E_5_E_16_C_3_D_6_E_5_A	0-13	10-21	ABCCfGFGFFCFHA	FdlGGFmGGEADDDGEEECDEAACEFEECBDDDBEDEBEE	0.668
7sbc_D		_0_A_0_-_7_B_0_-_3_C_0_-_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_0_-_0_-_3_F_0_-_3_H_0_-_2_A	_2_E_5_i_3_E_4_f_3_C_16_c_5_C_1_g_4_B_3_F_15_E_4_C_5_D_7_C_4_C_11_e_14_l_3_D_4_m_0_F_7_d_11_D	0-13	1-22	ABCCfGFGFFCFHA	bEiEfCcCgBFECDCCelDmFdDgoDfbBjccoKJBkE	0.353
8fa4_A		_0_A_0_-_7_B_0_-_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_0_-_10_F_0_-_5_C_3_F	_1_A_3_j_5_D_18_l_2_h_3_D_6_D_0_-_4_E_20_G_2_F_1_F_2_b_2_J_2_F_3_c_2_B_6_F	0-11	23-39	ABCCfGFGFFCFHA	DEBDefFcjJcBDoGfftEfEjAAjDlhDDEGFFbJFcBF	0.446
6cw1_A		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_0_-_0_-_3_H_2_A	_3_A_1_f_4_C_10_b_2_B_6_B_0_-_7_H_5_F_11_b_4_F_2_F_4_D_11_G_2_E_2_E_13_B_16_c_6_G_2_B	0-13	15-33	ABCCfGFGFFCFHA	DDBIDGGEGEEBCbJAfCbBBHFbFFDGEEBcGBf	0.502
7su9_D		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H	_4_A_4_B_0_-_6_E_4_b_1_H_13_E_0_-_8_E_4_E_15_B_3_D_0_b_1_I	0-12	4-15	ABCCfGFGFFCFHA	DEGEABEbHEEEBDbIb	0.597
7li4_A		_0_A_7_B_3_C_2_C_4_f_0_-_0_-_8_G_2_F_0_-_0_-_0_-_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_5_B_7_B_25_C_4_C_4_b_9_A_32_A_27_E_3_D_4_D_8_C_1_f_6_c_7_E_5_D_4_C_6_C_9_F_2_H_2_A	0-13	99-118	ABCCfGFGFFCFHA	jjgjjfgkhhfgkfBfnBbbAbAbABcBBcBbBbBdBdjCCcEGbCbkChDkbCkBiiACfhBAcCDCoCCdAAcbBEjDDflAgclehfbeABBBAHGBBCCbAAEDDCfcEDCCFHAbAEr	0.504
7bnp_A		_2_C_4_f_8_G_2_F_4_G_2_F_10_F_0_-_5_C_0_-_3_F	_0_B_0_-_10_E_3_F_5_F_6_B_7_E_0_b_1_E_4_b_2_F	3-11	0-9	ABCCfGFGFFCFHA	BEFFBEbEbFc	0.601
5vi4_E		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_0_-_3_F_3_H	_4_B_3_b_7_C_2_A_5_C_2_C_4_b_1_J_2_K_2_I_10_J_4_F_12_C_6_F_3_b_2_F_2_G	0-12	10-26	ABCCfGFGFFCFHA	EEDCFbFHbGBbCACCbJKIJFCFbFG	0.519
3b9k_L		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_2_A	_0_C_2_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_2_E_5_A_3_D_7_D_3_e_1_J_4_E	1-13	0-15	ABCCfGFGFFCFHA	CCFEDAEEbEADDeJEDIcEBc	0.498
7okq_J		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H	_10_A_5_C_2_C_5_C_1_b_5_A_5_F_3_H_4_E_4_E_0_-_6_F_10_G	0-12	20-31	ABCCfGFGFFCFHA	hbgEFEEEEEDDCEEEACCCACCCbAFHEEFG	0.702
6mot_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_0_B_11_B_4_E_6_B_8_b_0_D_7_D_0_-_1_B_2_B_7_A_3_F_16_H_4_H_13_A	0-13	0-13	ABCCfGFGFFCFHA	BBEBbDDBBAFHHAccfbAjDbcfFkDk	0.567
7kq7_L		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_3_H	_2_A_1_E_6_D_3_A_7_E_0_-_2_E_4_b_1_F_6_A_3_E_6_D_3_c_3_J_4_E_8_D_9_I	0-12	4-19	ABCCfGFGFFCFHA	CDFAAEDAEEbFAEDcJEDIdED	0.514
5zj0_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F	_19_C_2_C_7_D_2_C_4_b_10_D_8_A_16_F_2_E_4_E_14_A_7_E	0-11	4-15	ABCCfGFGFFCFHA	thlbCCDCbDAFEEAEeddfdq	0.601
2wrb_C		_0_A_7_B_0_-_0_-_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_10_F_0_-_5_C_3_F_3_H_0_-_2_A	_1_A_15_A_5_e_2_b_11_B_11_B_2_g_4_E_3_b_9_E_2_B_4_B_10_E_6_H_3_g_6_C_4_C_15_H_4_E_3_C	0-13	4-23	ABCCfGFGFFCFHA	BABBAAebBBgEbEBBEHgCCHECEBAAABABAnAz	0.453
7qpu_A		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_0_E_3_B_7_C_5_E_6_A_4_G_6_b_4_F_4_F_2_F_5_F_14_F_4_E_2_F_6_A	0-13	0-14	ABCCfGFGFFCFHA	EBCEAGbFFFFFEFAFIiECCCCDFEEbBCHEdD	0.663
5gva_A		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_3_A_7_C_6_C_4_D_8_C_0_-_4_F_2_E_3_E_5_F_4_E_5_E_4_D_2_G_6_E	0-13	1-14	ABCCfGFGFFCFHA	AACCDCFEEFEEDGEEDEbAEEDEEDDEEE	0.692
3qfy_A		_0_A_0_-_0_-_7_B_0_-_0_-_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H	_2_A_7_b_2_b_10_A_0_k_2_j_1_j_7_C_10_C_4_e_9_B_3_C_9_G_2_G_9_C_2_A_4_B_6_G	0-12	51-68	ABCCfGFGFFCFHA	CCCEBBEBEGGIKecCCFDdbdJJbhmDdjAgjBBldAAkAAnoAAAhkAAAbbAkjjCCeBCGGCABG	0.461
3uzq_A		_0_A_7_B_0_-_0_-_3_C_0_-_2_C_4_f_8_G_2_F_0_-_4_G_0_-_2_F_10_F_5_C_3_F_0_-_0_-_3_H_0_-_2_A	_0_B_3_B_5_F_4_b_2_E_5_G_4_C_1_b_3_E_4_E_4_b_1_F_6_A_3_D_11_C_2_C_5_F_4_A_2_A_1_E_6_D_3_A	0-13	0-21	ABCCfGFGFFCFHA	BBFbEGCbEEbFADCCFAAEDAEEbFD	0.431
4k7d_B		_0_A_7_B_3_C_0_-_2_C_0_-_4_f_0_-_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_3_H_2_A	_3_A_17_B_6_C_0_k_4_B_3_B_14_f_1_m_3_A_8_A_7_B_11_B_21_d_9_B_6_B_6_B_0_-_8_B	0-13	7-23	ABCCfGFGFFCFHA	CJBdCGAABCkBBfmAABBdBBBBf	0.417
6rgp_A		_7_B_3_C_0_-_0_-_2_C_4_f_8_G_2_F_0_-_4_G_0_-_0_-_2_F_0_-_10_F_5_C_0_-_0_-_3_F_3_H_2_A	_6_E_8_C_3_G_4_b_5_C_7_b_15_F_5_F_4_c_2_F_6_b_5_b_0_F_4_b_10_C_16_C_4_G_6_D_4_E_2_G_1_C	1-13	1-21	ABCCfGFGFFCFHA	JECGbCbFFcFbbFbCCGDEGCFGbEbCCCebCDCDABDFdEfcg	0.416
7aql_B		_0_A_7_B_0_-_0_-_3_C_0_-_2_C_4_f_8_G_2_F_0_-_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_0_C_3_B_5_G_3_b_1_G_3_H_4_C_1_b_3_E_4_E_4_b_1_G_8_A_3_D_4_C_2_C_5_F_7_E_5_E_3_A	0-13	0-19	ABCCfGFGFFCFHA	CBGbGHCbEEbGADCCFEEAEEbFAE	0.468
2j3s_B		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_4_G_0_-_2_F_10_F_0_-_0_-_0_-_5_C_0_-_0_-_0_-_0_-_3_F_0_-_3_H_2_A	_1_B_1_b_1_B_4_E_8_E_0_-_5_E_4_F_4_H_2_A_5_E_4_H_20_A_4_A_4_b_1_B_1_b_2_A_4_E_6_H_3_F_4_G_3_H_2_A	0-13	1-23	ABCCfGFGFFCFHA	bBbBEEEFHAEHAAbBbAEHFGHAE	0.383
4kc3_B		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_6_B_3_b_7_C_2_A_5_C_2_C_4_b_1_I_4_J_6_G_9_F_7_E_11_D_4_G_6_b_3_E_4_F	0-13	9-25	ABCCfGFGFFCFHA	CCDCCbGJBBbCACCbIJGFEDGbEF	0.573
2i9l_C		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_0_-_0_-_10_F_5_C_3_F_3_H	_4_A_1_E_6_D_3_A_7_E_0_-_2_E_4_b_1_F_5_A_3_E_6_D_3_e_1_J_4_E_2_B_3_D_9_I	0-12	4-20	ABCCfGFGFFCFHA	CDFAAEDAEEbFAEDeJEBDIdFE	0.498
7t7y_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_3_H	_0_D_8_A_5_D_10_C_0_-_6_J_5_F_8_F_2_F_0_c_10_F_0_-_9_H_8_I	0-12	0-11	ABCCfGFGFFCFHA	DADCJFFFcFHI	0.634
8jp0_A		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_3_H_2_A	_4_E_6_E_5_D_3_D_0_b_1_H_7_H_12_E_5_G_9_J_2_B_4_F_6_C_3_D_4_H_5_E	0-13	10-25	ABCCfGFGFFCFHA	rGHcbjidnpEEDDbHHEGJBFCDHEDEFBiAFkefhcnccktmbr	0.575
8oe4_D		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_6_B_7_H_9_B_10_C_7_G_15_b_2_G_9_D_5_B_3_H_2_A_3_D_11_C_3_F_5_H_8_G	0-13	13-28	ABCCfGFGFFCFHA	GGGFDbHBBEFGGBHBCGbGDBHADCFHGFIbIcHFcIEDIC	0.589
4fx9_B		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_2_C_3_B_12_B_3_k_4_D_3_j_4_E_11_k_1_C_3_E_2_F_3_B_2_C_3_B_30_B_6_B_5_A	0-13	10-26	ABCCfGFGFFCFHA	DkDgcaBEDDCBBkDjEkCEFBCBBBAlDFeHHHkdh	0.526
4hl0_B		_0_A_7_B_0_-_3_C_2_C_4_f_0_-_8_G_0_-_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_3_H_2_A	_2_A_3_C_8_F_3_E_2_F_4_b_2_E_2_G_7_C_10_G_5_G_4_G_4_G_2_A_16_F_3_E_2_F_7_G_1_H	0-13	5-23	ABCCfGFGFFCFHA	CFFGGACFEFbEGCGGGGAFEFGH	0.493
7sg2_J		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_0_-_3_F_3_H_0_-_2_A	_0_B_3_D_4_F_0_-_5_F_6_E_6_A_10_D_2_E_4_b_2_F_8_A_3_E_2_b_4_D_7_J_3_F_2_B	1-13	0-16	ABCCfGFGFFCFHA	BDFFEADEbFAEbDJFBBIcGG	0.482
2w9x_B		_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H	_0_B_3_B_7_C_0_-_5_F_4_E_3_E_5_C_2_E_2_E_8_F_5_A_8_E	1-12	0-11	ABCCfGFGFFCFHA	BBCFEECEEFAEcfbgEbcDcoFmEl	0.673
1d2q_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H	_3_A_5_B_1_C_2_C_0_-_3_J_2_G_6_G_6_J_4_E_5_A_0_-_6_G	0-12	2-12	ABCCfGFGFFCFHA	EAABCCJGGJEAG	0.642
5lvc_a		_0_A_7_B_3_C_2_C_0_-_4_f_0_-_8_G_0_-_2_F_4_G_2_F_10_F	_4_A_0_-_10_C_4_C_2_c_8_d_2_L_6_G_11_c_3_F_4_G_8_A_23_F	0-9	1-12	ABCCfGFGFFCFHA	cACCcdLGcFGAFM	0.588
6nmu_A		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_0_-_3_H_0_-_2_A	_0_B_2_C_5_E_0_-_8_E_6_D_3_A_7_E_2_E_4_b_1_F_12_D_7_D_3_e_1_J_4_E_2_A	1-13	0-15	ABCCfGFGFFCFHA	BCEEDAEEbFDDeJEADIcFE	0.567
4nhu_C		_0_A_7_B_3_C_2_C_4_f_0_-_8_G_0_-_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H	_2_A_6_F_6_E_5_B_1_b_1_D_4_E_4_b_2_F_6_A_3_E_8_E_7_E_15_B_3_D_4_I	0-12	3-18	ABCCfGFGFFCFHA	ADBAFEBbDEbFAEEEBDI	0.577
3op1_B		_7_B_0_-_3_C_0_-_2_C_0_-_4_f_0_-_0_-_8_G_2_F_4_G_2_F_10_F	_8_F_11_f_3_D_3_A_2_A_2_i_2_g_14_d_4_A_11_H_2_C_2_E_4_F_15_F	1-9	11-24	ABCCfGFGFFCFHA	BbCkAcciDdcFfDAAigdAHCEFFl	0.445
6e5p_J		_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_0_C_2_B_0_-_6_F_7_D_0_-_6_D_3_A_7_E_2_E_4_b_2_E_2_A	2-13	0-10	ABCCfGFGFFCFHA	CBFDDAEEbEAD	0.512
7rt0_A		_0_A_0_-_7_B_3_C_2_C_0_-_4_f_8_G_2_F_4_G_2_F_10_F_0_-_0_-_5_C_0_-_3_F	_0_B_3_E_5_D_3_C_1_C_3_c_10_f_2_C_1_F_7_D_4_D_10_F_1_f_6_i_12_C_0_b_7_C	0-11	13-29	ABCCfGFGFFCFHA	DjEEEhBjdlcBkBEDCCcfCFDDFfiCbCeBbp	0.493
3b90_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_C_2_B_4_A_14_C_0_-_2_F_8_D_1_H_7_B_3_D_2_C_10_D_4_E_2_J_3_A	0-13	0-13	ABCCfGFGFFCFHA	CBACFDHBDCDEJADKbCBDADBbC	0.670
3bsz_N		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_5_A_6_B_2_B_9_D_0_-_6_F_4_C_7_E_4_E_9_E_8_A_5_A_10_C_11_J_5_B	0-13	1-14	ABCCfGFGFFCFHA	AABBDFCEEEAACJBbCHDbD	0.629
3qo1_A		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_0_C_2_C_5_F_0_-_12_E_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_D_7_D_3_d_2_J_4_E_2_A	1-13	0-16	ABCCfGFGFFCFHA	CCFEDAEEbFADDdJEADIeFE	0.515
6sr6_A		_0_A_7_B_3_C_2_C_4_f_0_-_8_G_0_-_0_-_2_F_4_G_2_F_0_-_10_F_0_-_5_C_0_-_3_F_3_H	_2_D_8_A_1_D_2_C_0_e_5_b_0_B_9_b_3_b_6_B_2_E_10_C_0_n_5_E_5_k_3_F_0_i_9_G_4_H	0-12	3-21	ABCCfGFGFFCFHA	bEGDADCebBbbBECnEkFiGHInbnIGfmbDciBkfcADDAGLMGCD	0.392
5vnv_A		_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_0_C_2_C_0_-_4_F_8_F_0_-_6_F_3_C_7_E_4_E_4_b_1_G_7_B	2-13	0-10	ABCCfGFGFFCFHA	CCFFFCEEbGBE	0.647
5lc0_A		_0_A_0_-_7_B_3_C_0_-_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_8_A_6_D_5_B_7_F_6_H_2_D_0_c_4_A_4_A_1_D_4_C_15_D_7_D_2_C_5_C_11_B_5_I_5_F	0-13	1-18	ABCCfGFGFFCFHA	EADBFHDcAADCDDCCBIF	0.457
6ad4_B		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_10_F_0_-_0_-_5_C_0_-_3_F_0_-_3_H	_5_A_5_A_5_A_5_F_2_h_2_E_6_e_8_D_2_e_3_H_11_E_6_D_4_j_3_b_0_D_14_k_3_C_2_f_6_H	0-12	50-68	ABCCfGFGFFCFHA	DDbGGbbBbgkeibbeCCiAfCbBDkbjcfeEEbGGHIAbkpfDbFFcDbAAAFhEeDeHEDjbDkCfHJiGngjkKbGDkbAAqiFKJnbEbofg	0.449
4khx_L		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_0_-_0_-_3_F_3_H_2_A	_0_C_5_E_9_D_6_D_0_-_12_D_3_E_4_b_2_F_6_B_3_D_8_B_7_c_3_A_2_E_4_D_10_A	0-13	0-15	ABCCfGFGFFCFHA	CEDDDEbFBDBcAEDAAGD	0.500
8tar_A		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_0_-_2_F_10_F_5_C_3_F_3_H_2_A	_4_A_6_E_4_E_4_H_2_f_9_G_14_E_5_F_0_b_1_H_6_I_2_D_4_E_3_E_2_F_7_G_2_E	0-13	16-32	ABCCfGFGFFCFHA	ADdEFHHGbGEEEDBEAEEHfGEFbHIDEEFGEDklkdhdcmoiciBkcBjciebhAngBBbjelbgkgbkjleilfckbeipmcmjkcAiiACAEEbFBbgCfeellkcmgjbjj	0.578
8qzr_B		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F	_0_C_2_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_1_F_7_A_3_D	1-11	0-11	ABCCfGFGFFCFHA	CCFEDAEEbFAD	0.611
7qoh_e		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_10_F_5_C_3_F_0_-_0_-_3_H_2_A	_0_C_5_D_10_E_12_F_0_-_13_F_6_l_9_F_6_C_13_G_18_B_1_B_4_B_1_E_8_j_1_b_24_G_7_G	0-13	0-16	ABCCfGFGFFCFHA	CDEFFlFCGBBBEjbGG	0.442
3cka_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_0_-_2_A	_5_F_5_E_5_F_5_D_0_-_7_E_4_E_3_G_2_G_4_F_8_E_4_E_2_G_5_E_11_B	0-13	13-26	ABCCfGFGFFCFHA	EHFFEEFGEFEFEFEFDEEGGFEEGEBh	0.627
4rt6_A		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_10_B_4_D_2_D_2_J_2_E_7_b_4_I_2_E_12_J_1_F_3_D_4_C_3_b_0_F_7_C_2_C	0-13	57-72	ABCCfGFGFFCFHA	CEEEDEBCDBBDAACBDCKDDCJCCAADCCDEBDEAADCChCHbDICMbNKDBAdgbBDDJEbIEJFDCbFCCDEDBADDAAj	0.566
7lsb_D		_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_0_-_0_-_3_H_0_-_2_A	_0_D_4_D_2_c_4_D_6_D_12_E_2_E_4_b_2_F_4_B_3_E_7_D_3_d_3_J_4_E_2_B	2-13	0-15	ABCCfGFGFFCFHA	DDcDDEEbFBEDdJEBBAHdFF	0.495
3zsc_A		_0_A_0_-_0_-_7_B_3_C_0_-_2_C_0_-_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_2_B_17_C_2_E_2_B_6_C_3_E_2_B_6_A_7_e_2_D_2_B_7_B_2_D_2_B_14_E_3_D_2_B_3_d_4_E_6_C	0-13	6-25	ABCCfGFGFFCFHA	bDgNNEBCEBCEBAeDBBDBEDBdECbBbj	0.426
6vxk_C		_0_A_7_B_0_-_3_C_2_C_0_-_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H	_2_A_4_A_1_H_4_G_5_F_0_i_26_h_2_D_8_B_5_E_7_E_3_E_5_D_4_E_3_D_2_F	0-12	17-32	ABCCfGFGFFCFHA	EFFDDCDDBBAAGJJbCAAHGFihDBEEEDEDF	0.499
1l3k_A		_2_C_4_f_8_G_2_F_4_G_0_-_2_F_0_-_10_F_5_C_0_-_3_F_3_H_0_-_2_A	_0_D_7_j_2_G_0_-_6_H_2_h_4_A_2_A_1_C_6_D_7_g_5_G_6_H_2_h_4_A	3-13	1-14	ABCCfGFGFFCFHA	cDjGHhAACDgGHhAAC	0.480
8u18_B		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_2_F_4_G_0_-_2_F_10_F_0_-_0_-_5_C_0_-_3_F_3_H_0_-_2_A	_6_C_6_E_9_E_5_A_3_C_1_b_0_F_11_G_4_H_0_b_7_F_6_E_3_e_0_H_11_B_5_A_36_D_7_I_15_C_2_A	0-13	1-20	ABCCfGFGFFCFHA	cCEEACbFGHbFEeHBADICAcCFHAAFHDbFEcGBCG	0.482
3r9u_A		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_0_-_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_0_-_2_A	_5_D_4_C_1_C_3_B_15_A_2_g_3_D_3_j_4_D_9_h_3_C_3_F_3_F_5_C_4_B_3_B_2_b_27_B	0-13	5-22	ABCCfGFGFFCFHA	CkddEDCCBAgDjDhCFFCBBbBbkd	0.482
5ngl_C		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H	_1_B_13_A_2_B_7_B_1_i_7_F_5_F_4_G_5_E_0_-_0_-_4_E_3_G	0-12	31-41	ABCCfGFGFFCFHA	FDJDhjEbaiEbAAnAeeFbbecDhEAbgbGBABBiFFGEEG	0.625
8fzp_B		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_0_-_0_-_10_F_5_C_3_F_3_H	_4_A_1_E_6_D_3_A_7_E_0_-_2_E_4_b_1_F_6_A_3_E_6_D_3_e_1_J_4_E_2_B_3_D_9_I	0-12	4-20	ABCCfGFGFFCFHA	BDFAAEDAEEbFAEDeJEBDIdFEc	0.498
5yax_B		_0_A_7_B_0_-_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_2_A_4_E_4_b_1_G_4_C_3_C_0_-_6_A_3_C_5_E_11_D_6_D_12_E_2_E_4_b_2_G_4_D	0-13	6-21	ABCCfGFGFFCFHA	DGGIDAAEbGCCACEDDEEbGDE	0.513
5muj_A		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_3_H_2_A	_19_A_2_C_12_B_1_B_10_A_14_b_2_D_16_E_6_E_1_B_5_A_14_B_12_C_8_C_1_B_6_A	0-13	9-24	ABCCfGFGFFCFHA	eFBAACGFCACBBAbDEEBABCCBAbIHF	0.570
1fsk_I		_0_A_7_B_0_-_0_-_3_C_0_-_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_B_3_C_5_G_3_b_2_E_5_G_4_C_1_b_3_E_0_b_1_E_4_b_1_H_2_E_3_D_8_C_11_A_2_G_4_C_9_A	0-13	0-19	ABCCfGFGFFCFHA	BCGbEGCbEbEbHEDCAGCABFAcFbF	0.458
8sb3_C		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F	_0_B_3_B_5_E_5_b_0_G_5_F_10_b_3_E_4_E_8_I_15_A_2_E	1-11	0-11	ABCCfGFGFFCFHA	BBEbGFbEEIAE	0.665
6bzv_F		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_3_H	_2_A_1_E_6_D_3_A_7_D_0_-_3_E_4_b_1_F_6_A_3_E_6_D_3_e_1_J_4_E_8_D_9_I	0-12	4-19	ABCCfGFGFFCFHA	CDFAAEDADEbFAEDeJEDIcFE	0.525
7dod_B		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_0_-_2_A	_12_A_1_c_8_A_8_C_2_A_0_-_23_H_8_C_39_D_14_F_18_D_16_C_3_B_20_A_5_E_2_B_8_A	0-13	13-28	ABCCfGFGFFCFHA	jGEbeJHbDDAJLAcACAHCDFDCBAEBAhGEBAH	0.611
7si0_D		_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_0_-_5_C_3_F_0_-_3_H_2_A	_0_C_2_C_0_-_5_F_4_A_2_A_1_E_6_D_3_A_7_E_2_E_4_b_2_E_6_A	2-13	0-12	ABCCfGFGFFCFHA	CCFAAEDAEEbEAD	0.549
6oq5_E		_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H	_0_B_3_A_0_-_0_-_5_E_10_E_0_-_5_F_16_C_5_E_4_b_1_E_8_E	1-12	0-9	ABCCfGFGFFCFHA	BAEEFCEbEE	0.486
7u5s_B		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_4_G_2_F_0_-_0_-_10_F_0_-_0_-_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_3_A_2_B_2_A_5_A_2_f_4_B_17_k_1_E_6_j_4_D_4_F_10_A_4_j_9_D_4_b_3_h_4_A_9_C_7_E_4_k_4_E_6_k_5_A	0-13	28-50	ABCCfGFGFFCFHA	DFjEcmDibEjbEdEGDcdfmndgmkjeABAAfBkEjDFAjDbhACEkEkACeCgACgCbjBBkBdfACjAfbkAjElCnDcFbgcCbjDfFjFjEdBiEjEaEbbAeCCiDhCccBdEiCfBlf	0.368
8tq7_G		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_3_H	_6_D_3_A_7_E_2_E_4_b_2_E_6_A_3_E_6_D_3_e_1_J_3_F_2_B_3_D_9_I	0-12	3-17	ABCCfGFGFFCFHA	DFEDAEEbEAEDeJFBDIeGE	0.531
